DS,GEMMA2,GPT-4o,PHI3.5,QWEN2.5,drug1,drug2,source_file,target
0,0,0,0,0,DB04029,DB02889,FRENCHDB,0
0,0,0,0,0,DB02943,DB06401,FRENCHDB,0
0,0,0,0,0,DB08024,DB01830,FRENCHDB,0
0,0,0,0,0,DB07608,DB08025,FRENCHDB,0
0,0,0,0,0,DB13139,DB04681,FRENCHDB,0
0,0,0,0,0,DB11635,DB00551,FRENCHDB,0
0,0,0,0,0,DB07074,DB11641,FRENCHDB,0
1,1,1,1,1,DB00928,DB00835,FRENCHDB,0
0,0,0,0,0,DB02543,DB11059,FRENCHDB,0
0,0,0,0,1,DB01136,DB02822,FRENCHDB,0
0,0,0,0,0,DB07638,DB00835,FRENCHDB,0
1,0,0,1,0,DB02152,DB11699,FRENCHDB,0
0,0,0,0,0,DB03572,DB07501,FRENCHDB,0
0,0,0,0,0,DB03911,DB04256,FRENCHDB,0
1,0,0,1,0,DB12893,DB07278,FRENCHDB,0
0,0,0,0,0,DB00272,DB02928,FRENCHDB,0
0,0,0,0,0,DB07390,DB03173,FRENCHDB,0
0,0,0,0,0,DB01436,DB08258,FRENCHDB,0
0,0,0,0,0,DB02373,DB08153,FRENCHDB,0
0,0,0,0,0,DB03240,DB07257,FRENCHDB,0
0,0,0,0,0,DB06606,DB07587,FRENCHDB,0
0,0,0,0,0,DB08615,DB06928,FRENCHDB,0
1,0,0,1,0,DB03512,DB01595,FRENCHDB,0
0,0,0,0,0,DB00919,DB08667,FRENCHDB,0
0,1,0,0,1,DB01156,DB04094,FRENCHDB,0
1,1,1,1,1,DB00198,DB12328,FRENCHDB,0
0,0,0,0,0,DB13931,DB02033,FRENCHDB,0
1,1,1,1,1,DB01355,DB06870,FRENCHDB,0
0,0,0,0,0,DB02049,DB01885,FRENCHDB,0
0,0,0,0,0,DB09274,DB04367,FRENCHDB,0
0,0,0,0,0,DB08774,DB03827,FRENCHDB,0
0,0,0,0,0,DB02761,DB01990,FRENCHDB,0
0,0,0,0,0,DB03185,DB04695,FRENCHDB,0
0,0,0,0,0,DB01030,DB07688,FRENCHDB,0
1,1,1,1,1,DB12783,DB00277,FRENCHDB,0
0,0,0,0,1,DB15627,DB08530,FRENCHDB,0
1,0,0,0,1,DB04841,DB04243,FRENCHDB,0
0,0,0,0,0,DB06594,DB03354,FRENCHDB,0
0,0,0,0,0,DB00719,DB07221,FRENCHDB,0
0,0,0,0,0,DB07983,DB00709,FRENCHDB,0
0,0,0,0,0,DB09195,DB01918,FRENCHDB,0
0,0,0,0,0,DB08442,DB00893,FRENCHDB,0
0,0,0,0,0,DB07801,DB03308,FRENCHDB,0
0,0,0,0,0,DB07969,DB00466,FRENCHDB,0
0,0,0,0,0,DB04474,DB00701,FRENCHDB,0
0,0,0,0,0,DB08528,DB07489,FRENCHDB,0
0,0,0,0,0,DB08869,DB13948,FRENCHDB,0
0,0,0,0,0,DB07350,DB09472,FRENCHDB,0
0,0,0,0,0,DB00496,DB07086,FRENCHDB,0
0,0,0,0,0,DB08517,DB04304,FRENCHDB,0
0,0,0,0,0,DB07088,DB04495,FRENCHDB,0
0,0,0,0,0,DB02574,DB07490,FRENCHDB,0
0,0,0,0,0,DB07377,DB08506,FRENCHDB,0
0,0,0,0,0,DB08362,DB15444,FRENCHDB,0
0,0,0,0,0,DB08662,DB07307,FRENCHDB,0
1,1,0,1,1,DB13953,DB02115,FRENCHDB,0
0,0,0,0,0,DB02551,DB00216,FRENCHDB,0
0,0,0,0,0,DB00615,DB04518,FRENCHDB,0
0,0,0,0,0,DB08361,DB02009,FRENCHDB,0
1,0,0,0,1,DB11703,DB04071,FRENCHDB,0
0,0,0,0,0,DB03523,DB07360,FRENCHDB,0
0,0,0,0,0,DB07092,DB06728,FRENCHDB,0
0,0,0,0,0,DB07074,DB08837,FRENCHDB,0
0,0,0,0,0,DB07895,DB04457,FRENCHDB,0
0,0,0,0,0,DB09272,DB08229,FRENCHDB,0
0,0,0,0,0,DB03659,DB04014,FRENCHDB,0
0,0,0,0,0,DB11936,DB01918,FRENCHDB,0
0,0,0,0,0,DB01400,DB07469,FRENCHDB,0
0,0,0,0,0,DB06859,DB07916,FRENCHDB,0
0,0,0,0,0,DB08894,DB02849,FRENCHDB,0
1,0,1,1,1,DB01141,DB13867,FRENCHDB,0
0,0,0,0,0,DB13170,DB03780,FRENCHDB,0
0,0,0,0,0,DB04795,DB01936,FRENCHDB,0
0,0,0,0,0,DB08075,DB07472,FRENCHDB,0
0,0,0,0,0,DB04074,DB00338,FRENCHDB,0
0,0,0,0,0,DB01856,DB07416,FRENCHDB,0
0,0,0,0,0,DB03552,DB02047,FRENCHDB,0
0,0,0,0,0,DB03411,DB06663,FRENCHDB,0
0,0,0,0,0,DB00485,DB07490,FRENCHDB,0
0,0,0,0,1,DB11640,DB04085,FRENCHDB,0
0,0,0,0,0,DB07064,DB07204,FRENCHDB,0
0,0,0,0,0,DB00711,DB07089,FRENCHDB,0
0,0,0,0,0,DB04617,DB01699,FRENCHDB,0
0,0,0,0,0,DB01054,DB07563,FRENCHDB,0
0,0,0,0,0,DB02908,DB02223,FRENCHDB,0
0,0,0,0,0,DB07132,DB04724,FRENCHDB,0
0,0,0,0,0,DB12789,DB08704,FRENCHDB,0
0,0,0,0,1,DB01214,DB07220,FRENCHDB,0
0,0,0,0,0,DB07051,DB07795,FRENCHDB,0
1,1,1,1,1,DB08860,DB08890,FRENCHDB,0
0,0,0,0,0,DB02755,DB04738,FRENCHDB,0
0,0,0,0,0,DB07394,DB02616,FRENCHDB,0
0,0,0,1,1,DB04440,DB00557,FRENCHDB,0
0,0,0,0,0,DB08542,DB02796,FRENCHDB,0
0,0,0,0,0,DB02843,DB13158,FRENCHDB,0
0,0,0,0,0,DB07068,DB01990,FRENCHDB,0
0,0,0,0,0,DB01777,DB07722,FRENCHDB,0
0,0,0,0,0,DB07540,DB08547,FRENCHDB,0
0,0,0,0,0,DB09067,DB03553,FRENCHDB,0
1,1,1,1,1,DB00252,DB08766,FRENCHDB,0
0,0,0,0,0,DB06992,DB08837,FRENCHDB,0
0,0,0,0,0,DB08437,DB08506,FRENCHDB,0
0,0,0,0,0,DB03373,DB02955,FRENCHDB,0
0,0,0,0,0,DB00508,DB03958,FRENCHDB,0
1,1,1,1,1,DB12001,DB00915,FRENCHDB,0
0,0,0,0,0,DB02753,DB11951,FRENCHDB,0
1,1,0,1,1,DB00333,DB11217,FRENCHDB,0
1,0,0,0,0,DB00567,DB03381,FRENCHDB,0
0,0,0,0,0,DB02749,DB02445,FRENCHDB,0
0,0,0,0,0,DB02954,DB00420,FRENCHDB,0
0,0,0,1,1,DB01395,DB02740,FRENCHDB,0
0,0,0,0,0,DB03008,DB01750,FRENCHDB,0
0,0,0,0,0,DB02911,DB01413,FRENCHDB,0
0,0,0,0,0,DB04376,DB02049,FRENCHDB,0
0,0,0,0,0,DB07287,DB03747,FRENCHDB,0
0,0,0,0,0,DB03028,DB02062,FRENCHDB,0
0,0,0,0,0,DB04284,DB04876,FRENCHDB,0
0,0,0,0,0,DB04754,DB11606,FRENCHDB,0
1,0,1,1,1,DB00031,DB09142,FRENCHDB,0
0,0,0,0,1,DB00321,DB02195,FRENCHDB,0
0,0,0,0,1,DB00588,DB02205,FRENCHDB,0
0,0,0,0,0,DB07719,DB03571,FRENCHDB,0
0,0,0,0,0,DB04508,DB11577,FRENCHDB,0
0,0,0,0,0,DB07763,DB04649,FRENCHDB,0
0,0,0,0,0,DB02027,DB04757,FRENCHDB,0
0,0,0,0,0,DB09302,DB02014,FRENCHDB,0
0,0,0,0,0,DB01879,DB00689,FRENCHDB,0
1,0,0,1,1,DB01340,DB02616,FRENCHDB,0
1,0,1,1,1,DB03312,DB00136,FRENCHDB,0
0,0,0,0,0,DB02789,DB02497,FRENCHDB,0
1,1,1,1,1,DB11632,DB00644,FRENCHDB,0
1,0,0,0,1,DB00738,DB02341,FRENCHDB,0
0,0,0,0,0,DB08479,DB00395,FRENCHDB,0
0,0,0,0,1,DB11800,DB02644,FRENCHDB,0
1,1,1,1,1,DB01050,DB13998,FRENCHDB,0
1,0,1,1,1,DB06643,DB00593,FRENCHDB,0
0,0,0,0,0,DB08295,DB00610,FRENCHDB,0
0,0,0,0,0,DB07949,DB04336,FRENCHDB,0
0,0,0,0,0,DB02614,DB08341,FRENCHDB,0
1,1,1,1,1,DB00555,DB00912,FRENCHDB,0
0,0,0,0,0,DB02759,DB00166,FRENCHDB,0
0,0,0,0,0,DB03290,DB06916,FRENCHDB,0
0,0,0,0,1,DB01295,DB07755,FRENCHDB,0
0,0,0,0,0,DB07294,DB03349,FRENCHDB,0
0,0,0,0,1,DB06701,DB08448,FRENCHDB,0
0,0,0,0,0,DB07370,DB02883,FRENCHDB,0
0,0,0,0,0,DB08036,DB08124,FRENCHDB,0
0,0,0,0,0,DB07130,DB02301,FRENCHDB,0
0,1,0,0,1,DB00982,DB04206,FRENCHDB,0
0,0,0,0,0,DB03923,DB01934,FRENCHDB,0
0,0,0,0,0,DB02858,DB03481,FRENCHDB,0
1,0,0,1,1,DB01791,DB01147,FRENCHDB,0
0,0,0,0,0,DB07849,DB01830,FRENCHDB,0
1,0,0,0,0,DB00075,DB04495,FRENCHDB,0
1,0,0,1,0,DB11842,DB02935,FRENCHDB,0
0,0,0,0,0,DB08005,DB02796,FRENCHDB,0
0,0,0,0,0,DB09075,DB08272,FRENCHDB,0
0,0,0,0,0,DB06707,DB08174,FRENCHDB,0
0,0,0,0,0,DB08809,DB04733,FRENCHDB,0
0,0,0,0,0,DB02662,DB04811,FRENCHDB,0
1,1,1,1,1,DB15090,DB00938,FRENCHDB,0
0,0,0,0,0,DB00860,DB02907,FRENCHDB,0
0,0,0,0,0,DB04811,DB02797,FRENCHDB,0
1,0,0,1,1,DB00502,DB07352,FRENCHDB,0
1,0,0,0,1,DB00248,DB09552,FRENCHDB,0
0,0,0,0,0,DB08119,DB01864,FRENCHDB,0
0,0,0,0,0,DB02321,DB00302,FRENCHDB,0
0,0,0,0,0,DB07041,DB07801,FRENCHDB,0
0,0,0,0,0,DB04457,DB06218,FRENCHDB,0
0,0,0,0,0,DB13615,DB06924,FRENCHDB,0
0,0,0,0,0,DB02540,DB01148,FRENCHDB,0
0,1,0,1,1,DB02057,DB00290,FRENCHDB,0
0,0,0,0,0,DB03142,DB04400,FRENCHDB,0
1,1,1,1,1,DB05239,DB01403,FRENCHDB,0
0,0,0,0,0,DB01668,DB07371,FRENCHDB,0
0,0,0,0,0,DB07670,DB08674,FRENCHDB,0
0,0,0,0,0,DB04068,DB02205,FRENCHDB,0
0,0,0,0,0,DB07342,DB02272,FRENCHDB,0
1,1,1,1,1,DB00369,DB00724,FRENCHDB,0
1,0,0,0,0,DB09093,DB01947,FRENCHDB,0
0,0,0,0,0,DB00251,DB03702,FRENCHDB,0
0,0,0,0,0,DB06983,DB07286,FRENCHDB,0
0,0,0,0,0,DB08078,DB08559,FRENCHDB,0
0,0,0,0,0,DB07755,DB06896,FRENCHDB,0
0,0,0,0,0,DB03319,DB02985,FRENCHDB,0
0,0,1,1,1,DB00752,DB01341,FRENCHDB,0
0,0,0,0,0,DB02058,DB00060,FRENCHDB,0
0,0,0,0,0,DB08558,DB02638,FRENCHDB,0
0,0,0,0,0,DB00302,DB07179,FRENCHDB,0
0,0,0,0,0,DB00036,DB07627,FRENCHDB,0
0,0,0,0,0,DB01818,DB08651,FRENCHDB,0
0,0,0,0,0,DB01428,DB08457,FRENCHDB,0
0,0,0,0,0,DB02432,DB02861,FRENCHDB,0
0,0,0,0,1,DB00968,DB01754,FRENCHDB,0
0,0,0,0,1,DB00613,DB07514,FRENCHDB,0
0,0,0,0,0,DB07818,DB06636,FRENCHDB,0
0,0,0,0,0,DB03818,DB06689,FRENCHDB,0
0,0,0,0,0,DB03844,DB03729,FRENCHDB,0
0,0,0,0,0,DB02269,DB07529,FRENCHDB,0
0,0,0,0,0,DB06791,DB02873,FRENCHDB,0
0,0,0,0,1,DB01298,DB03016,FRENCHDB,0
0,0,0,0,0,DB03784,DB07118,FRENCHDB,0
0,0,0,0,0,DB02408,DB04303,FRENCHDB,0
0,0,0,0,0,DB04084,DB14910,FRENCHDB,0
0,0,0,0,1,DB01365,DB08659,FRENCHDB,0
0,0,0,0,0,DB03487,DB07387,FRENCHDB,0
1,0,0,0,0,DB01668,DB00136,FRENCHDB,0
0,0,0,0,0,DB07481,DB08619,FRENCHDB,0
0,0,0,0,0,DB08176,DB00514,FRENCHDB,0
0,0,0,0,0,DB08289,DB04441,FRENCHDB,0
1,0,0,1,1,DB03466,DB00728,FRENCHDB,0
0,0,0,0,0,DB03183,DB02287,FRENCHDB,0
0,0,0,0,1,DB12023,DB07545,FRENCHDB,0
0,0,0,0,0,DB02446,DB04410,FRENCHDB,0
0,0,0,0,0,DB07183,DB07158,FRENCHDB,0
1,0,1,1,1,DB00996,DB00025,FRENCHDB,0
0,0,0,0,1,DB01261,DB04388,FRENCHDB,0
0,0,0,0,0,DB03921,DB02700,FRENCHDB,0
0,0,0,0,0,DB03059,DB08007,FRENCHDB,0
0,0,0,0,1,DB01580,DB02696,FRENCHDB,0
0,0,0,0,0,DB02288,DB02079,FRENCHDB,0
0,0,0,0,0,DB03928,DB00005,FRENCHDB,0
0,0,0,0,0,DB04013,DB01099,FRENCHDB,0
0,0,0,1,0,DB06908,DB14185,FRENCHDB,0
0,0,0,0,0,DB07758,DB03936,FRENCHDB,0
0,0,0,0,0,DB01607,DB04316,FRENCHDB,0
0,0,0,0,0,DB06957,DB06168,FRENCHDB,0
0,0,0,0,0,DB02663,DB03595,FRENCHDB,0
0,0,0,1,0,DB06775,DB08037,FRENCHDB,0
0,0,0,0,1,DB05316,DB02833,FRENCHDB,0
0,0,0,1,0,DB02375,DB01764,FRENCHDB,0
0,0,0,0,1,DB13345,DB03736,FRENCHDB,0
0,0,0,0,0,DB06918,DB08771,FRENCHDB,0
0,0,0,0,0,DB00403,DB07478,FRENCHDB,0
0,0,0,0,0,DB04037,DB11595,FRENCHDB,0
0,0,0,0,1,DB00989,DB06891,FRENCHDB,0
0,0,0,0,0,DB08338,DB12371,FRENCHDB,0
0,0,0,0,1,DB11363,DB07538,FRENCHDB,0
0,1,0,0,0,DB16862,DB00143,FRENCHDB,0
0,0,0,0,0,DB02540,DB09212,FRENCHDB,0
0,0,0,0,0,DB12941,DB02540,FRENCHDB,0
0,0,0,0,0,DB04301,DB03691,FRENCHDB,0
1,0,0,1,0,DB04545,DB14851,FRENCHDB,0
0,0,0,0,0,DB07012,DB02340,FRENCHDB,0
0,0,0,0,0,DB04190,DB11994,FRENCHDB,0
0,0,0,0,1,DB01295,DB03328,FRENCHDB,0
0,0,0,0,0,DB07006,DB02506,FRENCHDB,0
0,0,0,0,0,DB03349,DB07320,FRENCHDB,0
0,0,0,0,1,DB00673,DB04647,FRENCHDB,0
0,0,0,0,1,DB09026,DB07688,FRENCHDB,0
0,0,0,0,0,DB06880,DB00529,FRENCHDB,0
0,0,0,0,0,DB07272,DB04790,FRENCHDB,0
0,0,0,0,0,DB07144,DB03811,FRENCHDB,0
1,1,1,1,1,DB00422,DB04599,FRENCHDB,0
0,0,0,0,0,DB08357,DB00640,FRENCHDB,0
0,0,0,0,0,DB03439,DB04843,FRENCHDB,0
0,0,0,0,0,DB03425,DB13876,FRENCHDB,0
1,0,0,1,1,DB00208,DB02616,FRENCHDB,0
0,0,0,0,0,DB05812,DB02529,FRENCHDB,0
0,0,0,0,0,DB06864,DB13345,FRENCHDB,0
0,0,0,0,0,DB00537,DB07311,FRENCHDB,0
1,1,0,1,1,DB01015,DB14074,FRENCHDB,0
0,0,0,1,1,DB02812,DB15699,FRENCHDB,0
0,0,0,0,0,DB01003,DB04029,FRENCHDB,0
0,0,0,0,0,DB06859,DB00005,FRENCHDB,0
0,0,0,0,0,DB11994,DB08336,FRENCHDB,0
0,0,0,0,0,DB08066,DB03240,FRENCHDB,0
0,0,0,0,0,DB03739,DB07340,FRENCHDB,0
0,0,0,0,0,DB07422,DB04041,FRENCHDB,0
0,0,0,0,0,DB00692,DB03546,FRENCHDB,0
0,0,0,0,0,DB02895,DB04016,FRENCHDB,0
0,0,0,0,0,DB02836,DB07451,FRENCHDB,0
0,0,0,0,0,DB01662,DB04086,FRENCHDB,0
0,0,0,0,0,DB08421,DB08257,FRENCHDB,0
0,0,0,0,0,DB02360,DB12130,FRENCHDB,0
0,0,0,0,1,DB09033,DB03708,FRENCHDB,0
0,0,0,0,0,DB02827,DB04418,FRENCHDB,0
0,0,0,0,0,DB14731,DB03629,FRENCHDB,0
0,0,1,0,0,DB01125,DB04559,FRENCHDB,0
1,1,0,1,1,DB08052,DB00012,FRENCHDB,0
0,0,0,0,0,DB00141,DB02288,FRENCHDB,0
0,0,0,0,0,DB00653,DB07077,FRENCHDB,0
1,1,1,1,1,DB00703,DB05294,FRENCHDB,0
0,0,0,0,1,DB01241,DB08523,FRENCHDB,0
1,1,1,1,1,DB06148,DB01381,FRENCHDB,0
0,0,0,0,0,DB07717,DB07375,FRENCHDB,0
0,0,0,0,0,DB02403,DB04311,FRENCHDB,0
0,0,0,0,0,DB03699,DB03215,FRENCHDB,0
1,0,0,1,1,DB12783,DB13878,FRENCHDB,0
0,0,0,0,0,DB08641,DB08901,FRENCHDB,0
0,0,0,0,0,DB07918,DB08073,FRENCHDB,0
0,0,0,0,0,DB08574,DB00408,FRENCHDB,0
0,0,0,0,0,DB02218,DB03039,FRENCHDB,0
0,1,0,0,1,DB01050,DB08122,FRENCHDB,0
0,0,0,0,0,DB00051,DB06856,FRENCHDB,0
0,0,0,0,0,DB07010,DB07203,FRENCHDB,0
1,0,1,1,1,DB11632,DB00551,FRENCHDB,0
0,0,0,0,0,DB01592,DB07035,FRENCHDB,0
0,0,0,0,0,DB07310,DB09285,FRENCHDB,0
0,0,0,1,0,DB04280,DB01273,FRENCHDB,0
0,0,0,0,0,DB08092,DB03721,FRENCHDB,0
0,0,0,0,0,DB07452,DB03772,FRENCHDB,0
0,0,0,0,0,DB07181,DB00997,FRENCHDB,0
0,0,0,0,1,DB00959,DB03482,FRENCHDB,0
0,0,0,0,0,DB08112,DB02102,FRENCHDB,0
0,0,0,0,0,DB01639,DB08475,FRENCHDB,0
0,0,0,0,0,DB06897,DB11823,FRENCHDB,0
0,0,0,0,0,DB13154,DB07067,FRENCHDB,0
0,0,0,0,0,DB07817,DB00967,FRENCHDB,0
0,0,0,0,0,DB04608,DB03652,FRENCHDB,0
0,0,0,0,0,DB01367,DB07484,FRENCHDB,0
0,0,0,0,0,DB03700,DB00537,FRENCHDB,0
0,1,0,1,1,DB00205,DB01917,FRENCHDB,0
0,0,0,0,0,DB01997,DB06655,FRENCHDB,0
0,0,0,0,0,DB03264,DB03046,FRENCHDB,0
0,0,0,0,0,DB00337,DB04678,FRENCHDB,0
1,1,0,0,0,DB00733,DB04795,FRENCHDB,0
0,0,0,0,0,DB06963,DB04480,FRENCHDB,0
0,0,0,0,0,DB00608,DB08682,FRENCHDB,0
0,0,0,0,0,DB08215,DB08202,FRENCHDB,0
0,0,0,0,0,DB07263,DB04654,FRENCHDB,0
0,0,0,0,0,DB04798,DB01623,FRENCHDB,0
0,0,0,0,0,DB08055,DB03374,FRENCHDB,0
0,0,0,0,0,DB01881,DB01139,FRENCHDB,0
1,1,1,1,0,DB13152,DB00039,FRENCHDB,0
0,0,0,0,0,DB07318,DB05316,FRENCHDB,0
0,0,0,0,0,DB02485,DB07764,FRENCHDB,0
0,0,0,0,0,DB03571,DB04651,FRENCHDB,0
0,0,0,0,0,DB03252,DB03499,FRENCHDB,0
0,0,0,0,0,DB07236,DB08827,FRENCHDB,0
0,0,0,0,0,DB04838,DB04201,FRENCHDB,0
0,0,0,0,0,DB08209,DB02832,FRENCHDB,0
0,0,0,0,1,DB09033,DB03662,FRENCHDB,0
0,0,0,1,0,DB08125,DB00734,FRENCHDB,0
0,0,0,0,1,DB00668,DB06860,FRENCHDB,0
1,0,1,0,1,DB00244,DB14520,FRENCHDB,0
0,0,0,0,0,DB07408,DB06986,FRENCHDB,0
1,1,1,1,1,DB06782,DB00599,FRENCHDB,0
0,0,0,0,0,DB02535,DB07171,FRENCHDB,0
0,0,0,0,0,DB02059,DB04275,FRENCHDB,0
0,0,0,0,0,DB00523,DB06860,FRENCHDB,0
0,0,0,0,0,DB07205,DB13953,FRENCHDB,0
0,0,0,0,0,DB08686,DB03732,FRENCHDB,0
0,0,0,0,0,DB07683,DB03242,FRENCHDB,0
0,0,0,1,0,DB03258,DB09126,FRENCHDB,0
0,0,0,0,1,DB11691,DB04280,FRENCHDB,0
0,0,0,0,0,DB02965,DB03939,FRENCHDB,0
1,0,1,1,1,DB06681,DB00728,FRENCHDB,0
0,0,0,0,0,DB07321,DB14881,FRENCHDB,0
0,0,0,0,0,DB02334,DB01019,FRENCHDB,0
0,0,0,0,0,DB03252,DB06898,FRENCHDB,0
0,0,0,0,0,DB06650,DB08488,FRENCHDB,0
0,0,0,0,0,DB07841,DB01782,FRENCHDB,0
0,0,0,0,1,DB00599,DB08776,FRENCHDB,0
0,0,0,0,0,DB01862,DB09101,FRENCHDB,0
0,0,0,0,0,DB07614,DB02556,FRENCHDB,0
0,0,0,0,0,DB04269,DB02201,FRENCHDB,0
0,0,0,0,0,DB08568,DB09244,FRENCHDB,0
0,0,0,0,0,DB00114,DB03803,FRENCHDB,0
0,0,0,0,1,DB01354,DB02138,FRENCHDB,0
0,0,0,0,1,DB00484,DB07268,FRENCHDB,0
0,0,0,0,0,DB16007,DB02839,FRENCHDB,0
0,0,0,0,0,DB03624,DB07115,FRENCHDB,0
0,0,0,0,0,DB03194,DB04325,FRENCHDB,0
0,0,0,0,0,DB09343,DB07008,FRENCHDB,0
0,0,0,0,0,DB08752,DB07134,FRENCHDB,0
0,0,0,0,0,DB02490,DB01397,FRENCHDB,0
0,1,1,1,0,DB00823,DB09086,FRENCHDB,0
0,0,0,0,0,DB06830,DB01251,FRENCHDB,0
0,0,0,0,0,DB02283,DB07046,FRENCHDB,0
0,0,0,0,0,DB08466,DB08024,FRENCHDB,0
0,0,0,0,0,DB04616,DB08729,FRENCHDB,0
0,0,0,0,0,DB07473,DB02566,FRENCHDB,0
0,0,0,0,0,DB00996,DB02139,FRENCHDB,0
0,0,0,0,0,DB08244,DB02419,FRENCHDB,0
0,0,0,0,0,DB00242,DB04731,FRENCHDB,0
0,0,0,0,0,DB07926,DB02473,FRENCHDB,0
1,1,0,1,1,DB17992,DB00316,FRENCHDB,0
0,0,0,1,0,DB15164,DB09060,FRENCHDB,0
0,0,0,0,0,DB00143,DB04429,FRENCHDB,0
0,0,0,0,0,DB03145,DB04672,FRENCHDB,0
0,0,0,0,0,DB04057,DB06775,FRENCHDB,0
0,0,0,0,0,DB18716,DB04257,FRENCHDB,0
0,0,0,0,0,DB03955,DB03906,FRENCHDB,0
0,0,0,0,0,DB01150,DB03711,FRENCHDB,0
0,0,0,0,0,DB07439,DB02640,FRENCHDB,0
0,0,0,0,0,DB03978,DB14914,FRENCHDB,0
0,0,0,0,0,DB08330,DB00577,FRENCHDB,0
0,0,0,0,0,DB08751,DB07591,FRENCHDB,0
1,1,1,1,1,DB08877,DB00952,FRENCHDB,0
1,0,0,1,1,DB11071,DB00713,FRENCHDB,0
0,0,0,0,0,DB02838,DB07211,FRENCHDB,0
0,0,0,0,1,DB00629,DB06957,FRENCHDB,0
1,1,0,0,0,DB10770,DB00011,FRENCHDB,0
1,1,1,1,1,DB01109,DB00725,FRENCHDB,0
0,0,0,0,0,DB02555,DB04221,FRENCHDB,0
1,0,1,1,1,DB00754,DB01090,FRENCHDB,0
0,0,0,0,0,DB03626,DB04526,FRENCHDB,0
1,1,1,1,1,DB00208,DB00491,FRENCHDB,0
0,0,0,1,0,DB03536,DB00210,FRENCHDB,0
0,0,0,0,0,DB04669,DB08146,FRENCHDB,0
0,0,0,0,0,DB00287,DB04044,FRENCHDB,0
0,0,0,0,0,DB03978,DB02851,FRENCHDB,0
0,0,0,0,0,DB01662,DB04529,FRENCHDB,0
0,0,0,0,0,DB02967,DB07410,FRENCHDB,0
0,0,0,0,0,DB15328,DB01920,FRENCHDB,0
0,0,0,0,0,DB00134,DB03510,FRENCHDB,0
0,0,0,0,0,DB07145,DB12147,FRENCHDB,0
1,0,0,0,0,DB01919,DB00713,FRENCHDB,0
0,0,0,0,0,DB04214,DB14006,FRENCHDB,0
0,0,0,0,0,DB07893,DB01988,FRENCHDB,0
0,0,0,0,0,DB08608,DB00301,FRENCHDB,0
0,0,0,0,0,DB03650,DB07410,FRENCHDB,0
0,0,0,0,0,DB07163,DB07346,FRENCHDB,0
0,0,0,0,0,DB03365,DB02909,FRENCHDB,0
0,0,0,0,0,DB00129,DB07789,FRENCHDB,0
0,0,0,0,0,DB01219,DB03869,FRENCHDB,0
0,0,0,0,0,DB07078,DB07743,FRENCHDB,0
0,0,0,0,0,DB07292,DB07952,FRENCHDB,0
0,0,0,0,0,DB03177,DB01045,FRENCHDB,0
0,0,0,1,1,DB07450,DB01251,FRENCHDB,0
0,0,0,0,0,DB08121,DB01601,FRENCHDB,0
0,1,1,1,0,DB08933,DB01057,FRENCHDB,0
0,0,0,0,0,DB08230,DB04010,FRENCHDB,0
0,0,0,0,0,DB08748,DB01733,FRENCHDB,0
0,0,0,0,0,DB07025,DB01282,FRENCHDB,0
0,0,0,0,0,DB08354,DB04845,FRENCHDB,0
1,0,0,0,1,DB01235,DB02087,FRENCHDB,0
0,0,0,0,1,DB14596,DB02571,FRENCHDB,0
0,0,0,1,0,DB15719,DB01795,FRENCHDB,0
0,0,0,0,0,DB00113,DB08484,FRENCHDB,0
0,0,1,0,1,DB03225,DB01355,FRENCHDB,0
0,0,0,0,0,DB08492,DB01790,FRENCHDB,0
0,0,0,0,0,DB02566,DB00527,FRENCHDB,0
0,0,0,0,0,DB08062,DB05087,FRENCHDB,0
0,0,0,0,0,DB01118,DB08160,FRENCHDB,0
0,0,0,0,0,DB07930,DB02467,FRENCHDB,0
1,1,1,1,1,DB13915,DB00573,FRENCHDB,0
0,0,0,0,0,DB07990,DB14731,FRENCHDB,0
0,0,0,0,0,DB03676,DB03216,FRENCHDB,0
0,0,0,0,1,DB09082,DB04560,FRENCHDB,0
0,0,0,0,0,DB07997,DB12783,FRENCHDB,0
0,0,0,0,0,DB07597,DB06734,FRENCHDB,0
0,1,0,0,0,DB03738,DB00653,FRENCHDB,0
0,0,0,0,0,DB04661,DB07021,FRENCHDB,0
0,0,0,0,0,DB03916,DB07042,FRENCHDB,0
0,0,0,0,0,DB03543,DB03916,FRENCHDB,0
0,0,0,0,0,DB04126,DB02780,FRENCHDB,0
0,0,0,0,0,DB02986,DB09265,FRENCHDB,0
0,0,0,0,0,DB08513,DB00755,FRENCHDB,0
0,0,0,0,0,DB08443,DB06821,FRENCHDB,0
0,0,0,0,0,DB02765,DB04767,FRENCHDB,0
0,0,0,0,0,DB11751,DB02510,FRENCHDB,0
1,0,0,1,0,DB16862,DB01067,FRENCHDB,0
0,0,0,1,0,DB03758,DB06249,FRENCHDB,0
0,0,0,0,0,DB03138,DB02271,FRENCHDB,0
0,0,0,0,0,DB03416,DB00038,FRENCHDB,0
0,0,0,0,0,DB02053,DB08591,FRENCHDB,0
1,0,0,1,1,DB03147,DB01151,FRENCHDB,0
1,0,1,1,1,DB01232,DB15598,FRENCHDB,0
0,0,0,0,0,DB04433,DB04127,FRENCHDB,0
0,0,0,0,0,DB08574,DB07954,FRENCHDB,0
0,0,0,1,0,DB02651,DB04946,FRENCHDB,0
0,0,0,0,0,DB07807,DB08818,FRENCHDB,0
1,1,0,1,0,DB07213,DB00715,FRENCHDB,0
